name;simulation-bidirect-runtime;simulation-bidirect-parsing;simulation-bidirect-reduction;simulation-bidirect-states;simulation-bidirect-transitions
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6223-aut9.mata;0.0; 0.00180507; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6796-aut1.mata;0.0; 0.00211659; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6796-aut10.mata;0.0; 0.00180858; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6796-aut2.mata;0.0; 0.00200697; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6796-aut9.mata;0.0; 0.00179782; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6842-aut1.mata;0.0; 0.00180875; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6842-aut10.mata;0.0; 0.00202452; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6842-aut2.mata;0.0; 0.00186788; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6842-aut9.mata;0.0; 0.00214946; 0.0005; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6917-aut1.mata;0.0; 0.00201872; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6917-aut10.mata;0.0; 0.00180621; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6917-aut2.mata;0.0; 0.00203634; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6917-aut9.mata;0.0; 0.0018113; 0.0004; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query7455-aut1.mata;0.0; 0.00180118; 0.0004; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query7455-aut10.mata;0.0; 0.00180282; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query7455-aut2.mata;0.0; 0.00179785; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query7455-aut9.mata;0.0; 0.00179824; 0.0004; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query7904-aut1.mata;0.0; 0.00179403; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query7904-aut10.mata;0.0; 0.00214037; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query7904-aut2.mata;0.0; 0.00179415; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query7904-aut9.mata;0.0; 0.0018545; 0.0004; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8045-aut1.mata;0.0; 0.00212736; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8045-aut10.mata;0.0; 0.00199662; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8045-aut2.mata;0.0; 0.00202025; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8045-aut9.mata;0.0; 0.00182519; 0.0004; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8468-aut1.mata;0.0; 0.00202256; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8468-aut10.mata;0.0; 0.00184929; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8468-aut2.mata;0.0; 0.00213463; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8468-aut9.mata;0.0; 0.00205482; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8654-aut1.mata;0.0; 0.00181907; 0.0004; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8654-aut10.mata;0.0; 0.00213489; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8654-aut2.mata;0.0; 0.00154983; 0.0004; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8654-aut9.mata;0.0; 0.00206828; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8867-aut1.mata;0.0; 0.00200783; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8867-aut10.mata;0.0; 0.00198582; 0.0004; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8867-aut2.mata;0.0; 0.00200479; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8867-aut9.mata;0.0; 0.00182907; 0.0004; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8917-aut1.mata;0.0; 0.00209931; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8917-aut10.mata;0.0; 0.00184771; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8917-aut2.mata;0.0; 0.0020181; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8917-aut9.mata;0.0; 0.00181808; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8962-aut1.mata;0.0; 0.00186149; 0.0004; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8962-aut10.mata;0.0; 0.00184633; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8962-aut2.mata;0.0; 0.00203633; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8962-aut9.mata;0.0; 0.00171718; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9050-aut1.mata;0.0; 0.00179103; 0.0004; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9050-aut10.mata;0.0; 0.00205937; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9050-aut2.mata;0.0; 0.00178848; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9050-aut9.mata;0.0; 0.0020787; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9155-aut1.mata;0.0; 0.00180408; 0.0004; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9155-aut10.mata;0.0; 0.00182958; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9155-aut2.mata;0.0; 0.00180182; 0.0005; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9155-aut9.mata;0.0; 0.00183811; 0.0004; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9276-aut1.mata;0.0; 0.00202479; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9276-aut10.mata;0.0; 0.00204455; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9276-aut2.mata;0.0; 0.00201462; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9276-aut9.mata;0.0; 0.00192577; 0.0004; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9416-aut1.mata;0.0; 0.00188508; 0.0005; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9416-aut10.mata;0.0; 0.00204964; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9416-aut2.mata;0.0; 0.00180856; 0.0004; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9416-aut9.mata;0.0; 0.00200477; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9747-aut1.mata;0.0; 0.002019; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9747-aut10.mata;0.0; 0.00179248; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9747-aut2.mata;0.0; 0.00201175; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9747-aut9.mata;0.0; 0.00181678; 0.0004; 7; 8
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query2885-aut1.mata;0.0; 0.00449793; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query2885-aut10.mata;0.0; 0.00131395; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query2885-aut2.mata;0.0; 0.00199677; 0.0005; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query2885-aut9.mata;0.0; 0.00201223; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3096-aut1.mata;0.0; 0.00181727; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3096-aut10.mata;0.0; 0.00129379; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3096-aut2.mata;0.0; 0.00180096; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3096-aut9.mata;0.0; 0.0020225; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3102-aut1.mata;0.0; 0.00205042; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3102-aut2.mata;0.0; 0.00211766; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3111-aut1.mata;0.0; 0.00209989; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3111-aut10.mata;0.0; 0.00181993; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3111-aut2.mata;0.0; 0.00180438; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3111-aut9.mata;0.0; 0.00201433; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3113-aut1.mata;0.0; 0.00201066; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3113-aut2.mata;0.0; 0.00201625; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3124-aut1.mata;0.0; 0.00200914; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3124-aut2.mata;0.0; 0.00216369; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3133-aut1.mata;0.0; 0.00222528; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3133-aut2.mata;0.0; 0.00202724; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3137-aut1.mata;0.0; 0.00203182; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3137-aut2.mata;0.0; 0.00202707; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3143-aut1.mata;0.0; 0.00180126; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3143-aut10.mata;0.0; 0.00201315; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3143-aut2.mata;0.0; 0.0018047; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3143-aut9.mata;0.0; 0.00200542; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3146-aut1.mata;0.0; 0.00210852; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3146-aut2.mata;0.0; 0.00205205; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3149-aut1.mata;0.0; 0.00203868; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3149-aut10.mata;0.0; 0.00206509; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3149-aut2.mata;0.0; 0.00181303; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3149-aut9.mata;0.0; 0.0021858; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3151-aut1.mata;0.0; 0.00201636; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3151-aut2.mata;0.0; 0.00202125; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3155-aut1.mata;0.0; 0.00179656; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3155-aut10.mata;0.0; 0.00201629; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3155-aut2.mata;0.0; 0.00180904; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3155-aut9.mata;0.0; 0.00200617; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3156-aut1.mata;0.0; 0.00217908; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3156-aut2.mata;0.0; 0.00220901; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3160-aut1.mata;0.0; 0.0020267; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3160-aut2.mata;0.0; 0.0020368; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3164-aut1.mata;0.0; 0.00202418; 0.0005; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3164-aut10.mata;0.0; 0.00181265; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3164-aut2.mata;0.0; 0.00202563; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3164-aut9.mata;0.0; 0.00179524; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3165-aut1.mata;0.0; 0.00205478; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3165-aut10.mata;0.0; 0.00180313; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3165-aut2.mata;0.0; 0.00218363; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3165-aut9.mata;0.0; 0.001804; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3167-aut1.mata;0.0; 0.00205626; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3167-aut2.mata;0.0; 0.00203696; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3167-aut9.mata;0.0; 0.00183516; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3168-aut1.mata;0.0; 0.00222204; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3168-aut10.mata;0.0; 0.00205445; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3168-aut2.mata;0.0; 0.00180525; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3168-aut9.mata;0.0; 0.00205287; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3177-aut1.mata;0.0; 0.00201339; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3177-aut2.mata;0.0; 0.00216982; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3179-aut1.mata;0.0; 0.00209899; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3179-aut2.mata;0.0; 0.00206336; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3182-aut1.mata;0.0; 0.00202149; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3182-aut10.mata;0.0; 0.00205086; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3182-aut2.mata;0.0; 0.00179953; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3182-aut9.mata;0.0; 0.00201748; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3185-aut1.mata;0.0; 0.00200501; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3185-aut10.mata;0.0; 0.00180037; 0.0005; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3185-aut2.mata;0.0; 0.00218237; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3185-aut9.mata;0.0; 0.00203833; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3186-aut1.mata;0.0; 0.0020208; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3186-aut10.mata;0.0; 0.00217142; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3186-aut2.mata;0.0; 0.00180976; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3186-aut9.mata;0.0; 0.00201103; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3188-aut1.mata;0.0; 0.00201438; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3188-aut2.mata;0.0; 0.00203858; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3191-aut1.mata;0.0; 0.00202895; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3191-aut10.mata;0.0; 0.00201918; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3191-aut2.mata;0.0; 0.00186991; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3191-aut9.mata;0.0; 0.002028; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3194-aut1.mata;0.0; 0.00204184; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3194-aut2.mata;0.0; 0.00210998; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3196-aut1.mata;0.0; 0.00202259; 0.0005; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3196-aut10.mata;0.0; 0.00180316; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3196-aut2.mata;0.0; 0.00181714; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3196-aut9.mata;0.0; 0.0017999; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3201-aut1.mata;0.0; 0.00204627; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3201-aut2.mata;0.0; 0.00200831; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3203-aut1.mata;0.0; 0.00130963; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3203-aut10.mata;0.0; 0.00200751; 0.0005; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3203-aut2.mata;0.0; 0.00180459; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3203-aut9.mata;0.0; 0.0020096; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3205-aut1.mata;0.0; 0.00202768; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3205-aut2.mata;0.0; 0.00215001; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3208-aut1.mata;0.0; 0.0020142; 0.0005; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3208-aut10.mata;0.0; 0.00202273; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3208-aut2.mata;0.0; 0.00178838; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3208-aut9.mata;0.0; 0.00200883; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3214-aut1.mata;0.0; 0.00199425; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3214-aut10.mata;0.0; 0.00201502; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3214-aut2.mata;0.0; 0.00216465; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3214-aut9.mata;0.0; 0.00203303; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3218-aut1.mata;0.0; 0.00203112; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3218-aut2.mata;0.0; 0.00201072; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3224-aut1.mata;0.0; 0.00202617; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3224-aut10.mata;0.0; 0.00191734; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3224-aut2.mata;0.0; 0.00200903; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3224-aut9.mata;0.0; 0.00200151; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3225-aut1.mata;0.0; 0.00201195; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3225-aut2.mata;0.0; 0.00201899; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3229-aut1.mata;0.0; 0.00202466; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3229-aut10.mata;0.0; 0.00179797; 0.0005; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3229-aut2.mata;0.0; 0.00216386; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3229-aut9.mata;0.0; 0.00201983; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3234-aut1.mata;0.0; 0.0020249; 0.0004; 8; 11
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3234-aut10.mata;0.0; 0.00192954; 0.0004; 8; 10
automata/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query3234-aut2.mata;0.0; 0.0017933; 0.0004; 8; 10
