name;brzozowski-runtime;brzozowski-parsing;brzozowski-reduction;brzozowski-states;brzozowski-transitions
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-lhs.mata;1.4; 1.35837; 0.0353; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-rhs.mata;1.45; 1.40396; 0.0367; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata;1.59; 1.53321; 0.0405; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;1.52; 1.49231; 0.0400; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata;1.52; 1.48759; 0.0400; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;1.59; 1.53803; 0.0410; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBad-A-0-lhs.mata;0.19; 0.18656; 0.0029; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBad-A-0-rhs.mata;0.21; 0.219781; 0.0033; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-3-lhs.mata;0.25; 0.249461; 0.0038; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-3-rhs.mata;0.25; 0.250145; 0.0038; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-4-lhs.mata;0.25; 0.247207; 0.0037; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-4-rhs.mata;0.25; 0.254383; 0.0037; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-lhs.mata;1.48; 1.43123; 0.0574; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-rhs.mata;1.58; 1.52174; 0.0596; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-lhs.mata;1.56; 1.51134; 0.0588; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-rhs.mata;1.57; 1.5089; 0.0588; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata;1.58; 1.5273; 0.0602; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;1.59; 1.52522; 0.0594; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata;1.55; 1.50732; 0.0590; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;1.62; 1.53548; 0.0604; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-lhs.mata;1.57; 1.53728; 0.0602; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-rhs.mata;1.57; 1.51546; 0.0595; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-lhs.mata;0.77; 0.736022; 0.0292; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-rhs.mata;0.71; 0.682906; 0.0221; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-lhs.mata;0.76; 0.743017; 0.0235; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-rhs.mata;0.7; 0.682332; 0.0221; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-lhs.mata;0.81; 0.780753; 0.0245; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-rhs.mata;0.78; 0.769545; 0.0242; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-lhs.mata;0.79; 0.768011; 0.0243; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-rhs.mata;0.79; 0.76973; 0.0302; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-lhs.mata;0.68; 0.653799; 0.0231; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-rhs.mata;0.59; 0.567455; 0.0201; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-1-lhs.mata;0.71; 0.706318; 0.0245; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-1-rhs.mata;0.57; 0.567476; 0.0202; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-1-lhs.mata;0.74; 0.717914; 0.0251; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-1-rhs.mata;0.72; 0.712475; 0.0245; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-2-lhs.mata;0.72; 0.705093; 0.0245; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-2-rhs.mata;0.59; 0.574395; 0.0202; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-3-lhs.mata;0.74; 0.726437; 0.0248; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-3-rhs.mata;0.69; 0.67079; 0.0226; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-4-lhs.mata;0.73; 0.704553; 0.0245; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-4-rhs.mata;0.71; 0.685045; 0.0272; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-0-lhs.mata;0.38; 0.364574; 0.0123; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-0-rhs.mata;6.98; 6.8127; 0.1144; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-1-lhs.mata;0.53; 0.513533; 0.0187; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-1-rhs.mata;6.96; 6.7799; 0.1145; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-lhs.mata;0.22; 0.222919; 0.0013; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-rhs.mata;1.73; 1.73578; 0.0110; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-2-lhs.mata;0.21; 0.218084; 0.0012; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-2-rhs.mata;1.7; 1.68837; 0.0109; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-lhs.mata;1.72; 1.72524; 0.0111; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-rhs.mata;1.68; 1.68788; 0.0108; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-T110-lhs.mata;0.02; 0.0261822; 0.0008; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T110-rhs.mata;0.08; 0.0874163; 0.0024; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T111-lhs.mata;0.09; 0.0877472; 0.0024; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T111-rhs.mata;0.08; 0.087696; 0.0023; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T112-lhs.mata;0.02; 0.0252878; 0.0008; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T112-rhs.mata;0.09; 0.0876594; 0.0023; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T115-lhs.mata;0.08; 0.0872218; 0.0023; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T115-rhs.mata;0.08; 0.0879174; 0.0023; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T117-lhs.mata;0.09; 0.0869512; 0.0023; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T117-rhs.mata;0.08; 0.0880568; 0.0024; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T119-lhs.mata;0.08; 0.0870307; 0.0024; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T119-rhs.mata;0.08; 0.0877169; 0.0024; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T135-lhs.mata;0.0; 0.000529923; 0.0001; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T135-rhs.mata;0.09; 0.0870434; 0.0023; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T136-lhs.mata;0.0; 0.00195697; 0.0002; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T136-rhs.mata;0.08; 0.0878099; 0.0024; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T137-lhs.mata;0.0; 0.000523492; 0.0001; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T137-rhs.mata;0.08; 0.0866918; 0.0023; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T138-lhs.mata;0.0; 0.00602822; 0.0003; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T138-rhs.mata;0.09; 0.0874175; 0.0024; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T139-lhs.mata;0.0; 0.00194764; 0.0001; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T139-rhs.mata;0.09; 0.0872867; 0.0023; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T14-lhs.mata;0.0; 0.006096; 0.0003; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T14-rhs.mata;0.08; 0.0877067; 0.0023; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T15-lhs.mata;0.02; 0.0254095; 0.0008; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T15-rhs.mata;0.09; 0.0870159; 0.0023; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T16-lhs.mata;0.0; 0.00604079; 0.0003; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T16-rhs.mata;0.09; 0.0875364; 0.0024; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T18-lhs.mata;0.02; 0.0252725; 0.0008; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T18-rhs.mata;0.09; 0.0872398; 0.0024; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T21-lhs.mata;1.62; 1.57729; 0.0422; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T21-rhs.mata;1.57; 1.54689; 0.0410; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T214-lhs.mata;1.63; 1.59369; 0.0421; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T214-rhs.mata;0.12; 0.123983; 0.0027; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T216-lhs.mata;1.6; 1.55475; 0.0415; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T216-rhs.mata;0.14; 0.134578; 0.0030; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T218-lhs.mata;1.6; 1.56252; 0.0424; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T218-rhs.mata;0.19; 0.185069; 0.0042; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T22-lhs.mata;1.56; 1.56247; 0.0411; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T22-rhs.mata;1.61; 1.57871; 0.0423; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T220-lhs.mata;1.6; 1.55314; 0.0415; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T220-rhs.mata;0.19; 0.194984; 0.0043; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T221-lhs.mata;1.6; 1.55848; 0.0415; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T221-rhs.mata;0.18; 0.184314; 0.0042; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T222-lhs.mata;1.61; 1.56429; 0.0418; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T222-rhs.mata;0.22; 0.218996; 0.0048; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T223-lhs.mata;1.59; 1.5535; 0.0412; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T223-rhs.mata;0.19; 0.185638; 0.0043; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T225-lhs.mata;1.61; 1.58815; 0.0422; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T225-rhs.mata;0.25; 0.247904; 0.0055; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T226-lhs.mata;1.62; 1.56206; 0.0415; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T226-rhs.mata;0.22; 0.2178; 0.0047; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T227-lhs.mata;1.61; 1.56612; 0.0415; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T227-rhs.mata;0.26; 0.254963; 0.0055; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T228-lhs.mata;1.59; 1.55602; 0.0414; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T228-rhs.mata;0.26; 0.253001; 0.0056; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T229-lhs.mata;1.61; 1.58461; 0.0422; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T229-rhs.mata;0.25; 0.248208; 0.0055; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T230-lhs.mata;1.6; 1.55494; 0.0413; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T230-rhs.mata;0.25; 0.248969; 0.0055; 5; 5
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-100-lhs.mata;0.11; 0.108064; 0.0057; 104; 104
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-100-rhs.mata;0.11; 0.1062; 0.0057; 103; 103
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-1000-lhs.mata;1.55; 1.06496; 0.4974; 1004; 1004
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-1000-rhs.mata;1.55; 1.06442; 0.4963; 1003; 1003
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-150-lhs.mata;0.17; 0.161991; 0.0121; 154; 154
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-150-rhs.mata;0.16; 0.160526; 0.0118; 153; 153
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-200-lhs.mata;0.23; 0.213081; 0.0204; 204; 204
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-200-rhs.mata;0.23; 0.21487; 0.0203; 203; 203
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-250-lhs.mata;0.29; 0.26592; 0.0312; 254; 254
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-250-rhs.mata;0.28; 0.268982; 0.0314; 253; 253
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-300-lhs.mata;0.36; 0.319755; 0.0446; 304; 304
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-300-rhs.mata;0.36; 0.318906; 0.0441; 303; 303
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-350-lhs.mata;0.44; 0.385119; 0.0605; 354; 354
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-350-rhs.mata;0.41; 0.371755; 0.0600; 353; 353
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-400-lhs.mata;0.49; 0.425766; 0.0786; 404; 404
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-400-rhs.mata;0.49; 0.423299; 0.0787; 403; 403
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-450-lhs.mata;0.57; 0.484379; 0.1021; 454; 454
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-450-rhs.mata;0.56; 0.479447; 0.0994; 453; 453
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-50-lhs.mata;0.05; 0.0550529; 0.0018; 54; 54
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-50-rhs.mata;0.05; 0.0539874; 0.0018; 53; 53
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-lhs.mata;0.62; 0.532498; 0.1220; 504; 504
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-rhs.mata;0.64; 0.530363; 0.1224; 503; 503
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-lhs.mata;0.72; 0.596501; 0.1532; 554; 554
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-rhs.mata;0.71; 0.586619; 0.1475; 553; 553
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-lhs.mata;0.78; 0.636598; 0.1762; 604; 604
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-rhs.mata;0.79; 0.636242; 0.1766; 603; 603
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-lhs.mata;0.92; 0.718055; 0.2105; 654; 654
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-rhs.mata;0.91; 0.69202; 0.2094; 653; 653
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-lhs.mata;0.99; 0.741036; 0.2444; 704; 704
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-rhs.mata;0.97; 0.744267; 0.2413; 703; 703
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-lhs.mata;1.1; 0.819562; 0.2843; 754; 754
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-rhs.mata;1.06; 0.799688; 0.2771; 753; 753
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-lhs.mata;1.16; 0.853779; 0.3158; 804; 804
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-rhs.mata;1.14; 0.846615; 0.3157; 803; 803
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-lhs.mata;1.27; 0.933103; 0.3624; 854; 854
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-rhs.mata;1.25; 0.90384; 0.3598; 853; 853
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-lhs.mata;1.36; 0.953911; 0.4048; 904; 904
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-rhs.mata;1.35; 0.952833; 0.4037; 903; 903
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-lhs.mata;1.45; 1.03055; 0.4552; 954; 954
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-rhs.mata;1.45; 1.02558; 0.4503; 953; 953
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-lhs.mata;0.11; 0.10716; 0.0058; 105; 105
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-rhs.mata;0.11; 0.108087; 0.0059; 105; 105
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-lhs.mata;1.54; 1.06184; 0.5044; 1005; 1005
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-rhs.mata;1.54; 1.06522; 0.5006; 1005; 1005
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-lhs.mata;0.17; 0.164073; 0.0121; 155; 155
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-rhs.mata;0.17; 0.162046; 0.0120; 155; 155
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-lhs.mata;0.23; 0.217677; 0.0207; 205; 205
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-rhs.mata;0.23; 0.214738; 0.0205; 205; 205
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-lhs.mata;0.29; 0.269879; 0.0318; 255; 255
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-rhs.mata;0.28; 0.265333; 0.0315; 255; 255
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-lhs.mata;0.34; 0.326474; 0.0454; 305; 305
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-rhs.mata;0.35; 0.319935; 0.0451; 305; 305
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-lhs.mata;0.42; 0.36926; 0.0605; 355; 355
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-rhs.mata;0.41; 0.371652; 0.0609; 355; 355
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-lhs.mata;0.52; 0.441799; 0.0788; 405; 405
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-rhs.mata;0.5; 0.425015; 0.0792; 405; 405
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-lhs.mata;0.57; 0.481295; 0.0993; 455; 455
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-rhs.mata;0.57; 0.476006; 0.1016; 455; 455
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-lhs.mata;0.06; 0.0550792; 0.0019; 55; 55
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-rhs.mata;0.06; 0.0556234; 0.0019; 55; 55
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-lhs.mata;0.64; 0.538355; 0.1224; 505; 505
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-rhs.mata;0.63; 0.531106; 0.1223; 505; 505
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-lhs.mata;0.71; 0.58235; 0.1480; 555; 555
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-rhs.mata;0.71; 0.581172; 0.1488; 555; 555
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-lhs.mata;0.83; 0.650112; 0.1793; 605; 605
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-rhs.mata;0.8; 0.637949; 0.1770; 605; 605
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-lhs.mata;0.89; 0.686756; 0.2088; 655; 655
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-rhs.mata;0.88; 0.689982; 0.2089; 655; 655
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-lhs.mata;0.99; 0.753888; 0.2417; 705; 705
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-rhs.mata;0.97; 0.748739; 0.2417; 705; 705
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-lhs.mata;1.06; 0.793376; 0.2773; 755; 755
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-rhs.mata;1.05; 0.794173; 0.2761; 755; 755
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-lhs.mata;1.15; 0.844738; 0.3210; 805; 805
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-rhs.mata;1.17; 0.860492; 0.3212; 805; 805
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-lhs.mata;1.27; 0.898361; 0.3605; 855; 855
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-rhs.mata;1.23; 0.897202; 0.3561; 855; 855
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-lhs.mata;1.34; 0.952323; 0.4044; 905; 905
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-rhs.mata;1.36; 0.969923; 0.4079; 905; 905
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-lhs.mata;1.45; 1.00213; 0.4502; 955; 955
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-rhs.mata;1.43; 1.00123; 0.4510; 955; 955
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-lhs.mata;0.11; 0.106722; 0.0057; 104; 104
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-rhs.mata;0.1; 0.106232; 0.0056; 103; 103
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-lhs.mata;1.55; 1.05982; 0.5015; 1004; 1004
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-rhs.mata;1.57; 1.08387; 0.4958; 1003; 1003
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-lhs.mata;0.16; 0.158779; 0.0118; 154; 154
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-rhs.mata;0.17; 0.15873; 0.0117; 153; 153
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-lhs.mata;0.22; 0.212694; 0.0204; 204; 204
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-rhs.mata;0.23; 0.210445; 0.0200; 203; 203
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-lhs.mata;0.29; 0.265289; 0.0312; 254; 254
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-rhs.mata;0.29; 0.264783; 0.0309; 253; 253
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-lhs.mata;0.35; 0.315537; 0.0447; 304; 304
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-rhs.mata;0.36; 0.31602; 0.0439; 303; 303
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-lhs.mata;0.42; 0.369276; 0.0600; 354; 354
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-rhs.mata;0.42; 0.368897; 0.0601; 353; 353
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-lhs.mata;0.49; 0.42498; 0.0789; 404; 404
