name;simulation-runtime;simulation-parsing;simulation-reduction;simulation-states;simulation-transitions
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14483-1.mata;0.0; 0.00177602; 0.0014; 27; 73
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14483-2.mata;0.0; 0.00168994; 0.0014; 31; 73
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14483-3.mata;0.0; 0.00884417; 0.0022; 9; 387
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14484-1.mata;0.11; 0.0776329; 0.0203; 39; 3081
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14484-2.mata;0.03; 0.0241623; 0.0072; 14; 1106
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14484-3.mata;0.05; 0.036734; 0.0101; 21; 1659
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14484-4.mata;0.0; 0.00379162; 0.0017; 8; 172
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14485-1.mata;0.03; 0.0274185; 0.0071; 30; 1200
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14485-2.mata;0.02; 0.0141996; 0.0037; 16; 640
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14485-3.mata;0.0; 0.00221716; 0.0013; 23; 95
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14488-1.mata;0.0; 0.000715542; 0.0007; 28; 27
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14488-2.mata;0.56; 0.228885; 0.3069; 143; 9724
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14488-3.mata;0.0; 0.00149921; 0.0006; 5; 63
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14489-1.mata;0.0; 0.00146889; 0.0013; 36; 53
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14489-2.mata;0.0; 0.000767072; 0.0003; 5; 31
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14489-3.mata;0.01; 0.0128502; 0.0054; 8; 600
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14492-1.mata;0.02; 0.0153276; 0.0054; 9; 711
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14492-2.mata;0.09; 0.0584089; 0.0209; 32; 2528
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14492-3.mata;0.11; 0.0791807; 0.0295; 44; 3476
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14492-4.mata;0.01; 0.00617867; 0.0025; 10; 283
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14493-1.mata;0.0; 0.000948484; 0.0010; 30; 38
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14493-2.mata;0.0; 0.00268171; 0.0019; 29; 108
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14494-1.mata;0.01; 0.0055951; 0.0022; 10; 250
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14494-2.mata;0.0; 0.0010865; 0.0009; 27; 43
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14495-1.mata;0.0; 0.00224004; 0.0006; 3; 102
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14495-2.mata;0.03; 0.0246974; 0.0060; 31; 1054
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14495-3.mata;0.0; 0.00219435; 0.0007; 12; 96
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14498-1.mata;0.0; 0.00429049; 0.0031; 49; 185
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14498-2.mata;0.09; 0.0733544; 0.0186; 57; 2964
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14498-3.mata;0.06; 0.0484876; 0.0125; 41; 2132
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14498-4.mata;0.01; 0.0112174; 0.0032; 10; 520
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14498-5.mata;0.04; 0.0280992; 0.0085; 24; 1248
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14499-1.mata;0.0; 0.00176226; 0.0021; 44; 62
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14499-2.mata;0.05; 0.0373335; 0.0114; 29; 1508
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14499-3.mata;0.02; 0.0160818; 0.0047; 14; 728
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14499-4.mata;0.0; 0.00193249; 0.0010; 13; 63
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14499-5.mata;0.06; 0.0504328; 0.0128; 43; 2236
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14502-1.mata;0.1; 0.0469872; 0.0511; 37; 2056
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14502-2.mata;0.0; 0.00269994; 0.0011; 9; 123
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14502-3.mata;0.01; 0.00667951; 0.0034; 35; 295
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14502-4.mata;0.05; 0.0394754; 0.0112; 24; 1776
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14503-1.mata;0.0; 0.00143204; 0.0025; 59; 58
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14503-2.mata;0.0; 0.00100316; 0.0012; 39; 38
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14504-1.mata;0.0; 0.00411378; 0.0014; 4; 190
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14504-2.mata;0.0; 0.000887304; 0.0010; 35; 34
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14504-3.mata;0.03; 0.0239054; 0.0063; 13; 1066
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14504-4.mata;0.13; 0.0998493; 0.0282; 54; 4428
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14504-5.mata;0.0; 0.000479481; 0.0004; 17; 16
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14505-1.mata;0.08; 0.0594193; 0.0230; 33; 2673
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14505-2.mata;0.01; 0.00601951; 0.0038; 34; 234
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14505-3.mata;0.0; 0.0039026; 0.0012; 6; 180
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14505-4.mata;0.01; 0.00679957; 0.0033; 37; 270
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14505-5.mata;0.35; 0.160828; 0.1585; 94; 7198
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14508-1.mata;0.0; 0.00167791; 0.0028; 68; 67
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14508-2.mata;0.0; 0.000420832; 0.0003; 13; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14508-3.mata;0.03; 0.0256306; 0.0065; 15; 1125
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14508-4.mata;0.05; 0.0385573; 0.0100; 23; 1725
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14508-5.mata;0.0; 0.00700955; 0.0033; 11; 331
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14512-1.mata;0.02; 0.0155897; 0.0037; 20; 680
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14512-2.mata;0.05; 0.0363533; 0.0105; 47; 1598
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14513-1.mata;0.04; 0.0316665; 0.0091; 26; 1404
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14513-2.mata;0.07; 0.0594187; 0.0160; 48; 2592
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14513-3.mata;0.0; 0.00438911; 0.0016; 20; 180
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14513-4.mata;0.02; 0.0203925; 0.0049; 17; 918
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14513-5.mata;0.0; 0.00745304; 0.0043; 38; 329
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14514-1.mata;0.0; 0.00108344; 0.0008; 25; 44
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14514-2.mata;0.0; 0.000663623; 0.0006; 25; 24
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14515-1.mata;0.0; 0.00434711; 0.0033; 43; 190
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14515-2.mata;0.06; 0.0410757; 0.0121; 25; 1850
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14515-3.mata;0.01; 0.00701541; 0.0044; 19; 279
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14515-4.mata;0.0; 0.00211065; 0.0011; 13; 70
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14518-1.mata;0.01; 0.00862913; 0.0024; 7; 364
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14518-2.mata;0.0; 0.00135313; 0.0015; 34; 56
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14518-3.mata;0.05; 0.0394642; 0.0091; 28; 1456
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14519-1.mata;0.04; 0.0332451; 0.0088; 21; 1491
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14519-2.mata;0.19; 0.0764811; 0.1055; 72; 3295
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14519-3.mata;0.0; 0.00392635; 0.0034; 60; 169
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14519-4.mata;0.0; 0.0053904; 0.0020; 20; 231
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14522-1.mata;0.01; 0.0101092; 0.0033; 18; 450
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14522-2.mata;0.01; 0.00779094; 0.0018; 14; 350
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14523-1.mata;0.05; 0.0383291; 0.0104; 39; 1755
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14523-2.mata;0.06; 0.0483701; 0.0129; 47; 2115
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14523-3.mata;0.03; 0.0210231; 0.0051; 21; 945
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14524-1.mata;0.1; 0.0719841; 0.0236; 44; 3168
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14524-2.mata;0.0; 0.00128587; 0.0005; 9; 55
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14524-3.mata;0.04; 0.0336072; 0.0089; 21; 1512
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14524-4.mata;0.03; 0.0219835; 0.0069; 14; 1008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14524-5.mata;0.0; 0.00330713; 0.0031; 50; 140
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14525-1.mata;0.11; 0.0799862; 0.0203; 46; 3266
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14525-2.mata;0.03; 0.0170462; 0.0114; 76; 766
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14525-3.mata;0.01; 0.00612044; 0.0020; 4; 284
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14528-1.mata;0.05; 0.035027; 0.0090; 37; 1554
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14528-2.mata;0.0; 0.00337785; 0.0013; 20; 144
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14528-3.mata;0.0; 0.00452385; 0.0012; 5; 210
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14529-1.mata;0.04; 0.0340352; 0.0113; 19; 1539
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14529-2.mata;0.04; 0.029468; 0.0082; 16; 1296
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14529-3.mata;0.0; 0.000897682; 0.0010; 34; 33
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14529-4.mata;0.0; 0.00174154; 0.0022; 56; 72
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14529-5.mata;0.05; 0.037563; 0.0106; 21; 1701
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14532-1.mata;0.0; 0.00126809; 0.0013; 34; 52
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14532-2.mata;0.02; 0.0171654; 0.0063; 14; 805
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14532-3.mata;0.0; 0.00314231; 0.0015; 14; 143
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14532-4.mata;0.0; 0.000986623; 0.0009; 28; 39
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14533-1.mata;0.03; 0.0223882; 0.0059; 14; 1022
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14533-2.mata;0.0; 0.000951933; 0.0011; 35; 36
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14533-3.mata;0.05; 0.0393466; 0.0109; 25; 1825
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14533-4.mata;3.02; 0.462919; 2.5227; 318; 19517
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14534-1.mata;0.14; 0.0966855; 0.0305; 60; 4260
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14534-2.mata;0.08; 0.0603363; 0.0169; 38; 2698
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14534-3.mata;0.06; 0.051256; 0.0141; 32; 2272
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14535-1.mata;0.01; 0.00465889; 0.0047; 72; 202
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14535-2.mata;0.0; 0.00100426; 0.0004; 6; 42
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14535-3.mata;0.0; 0.000406252; 0.0003; 13; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14535-4.mata;0.0; 0.000413862; 0.0003; 13; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14538-1.mata;0.01; 0.0121726; 0.0033; 8; 568
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14538-2.mata;0.09; 0.0695251; 0.0197; 44; 3124
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14538-3.mata;0.07; 0.0527431; 0.0138; 33; 2343
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14538-4.mata;0.09; 0.0666871; 0.0193; 42; 2982
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14538-5.mata;0.0; 0.00222193; 0.0031; 77; 94
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14539-1.mata;0.04; 0.0359706; 0.0090; 34; 1598
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14539-2.mata;0.0; 0.00499209; 0.0013; 5; 235
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14539-3.mata;0.0; 0.0025527; 0.0023; 45; 110
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14539-4.mata;0.01; 0.00553327; 0.0033; 29; 252
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14542-1.mata;0.04; 0.0334992; 0.0086; 38; 1482
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14542-2.mata;0.01; 0.0110808; 0.0026; 13; 507
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14542-3.mata;0.01; 0.011129; 0.0027; 13; 507
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14543-1.mata;0.0; 0.000416642; 0.0003; 13; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14543-2.mata;0.0; 0.00210286; 0.0011; 19; 92
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14543-3.mata;0.01; 0.00745868; 0.0020; 13; 338
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14544-1.mata;0.0; 0.0013001; 0.0019; 54; 53
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14544-2.mata;0.03; 0.0229371; 0.0066; 13; 1027
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14544-3.mata;0.0; 0.00307344; 0.0011; 11; 137
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14544-4.mata;0.04; 0.0300788; 0.0086; 17; 1343
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14544-5.mata;0.06; 0.0433477; 0.0155; 25; 1975
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14545-1.mata;0.02; 0.0129879; 0.0038; 11; 594
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14545-2.mata;0.0; 0.00798477; 0.0023; 7; 378
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14548-1.mata;0.0; 0.00154449; 0.0021; 56; 64
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14548-2.mata;0.08; 0.061547; 0.0165; 49; 2744
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14548-3.mata;0.09; 0.0655642; 0.0183; 52; 2912
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14548-4.mata;0.0; 0.000770783; 0.0010; 30; 29
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14549-1.mata;0.09; 0.0646109; 0.0178; 44; 2904
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14549-2.mata;0.0; 0.00268436; 0.0014; 14; 120
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14549-3.mata;12.38; 0.636601; 11.6437; 477; 27352
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14549-4.mata;0.03; 0.0234984; 0.0065; 16; 1056
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14552-1.mata;0.05; 0.0358833; 0.0094; 41; 1599
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14552-2.mata;0.01; 0.0101636; 0.0029; 12; 468
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14553-1.mata;0.08; 0.0590583; 0.0190; 58; 2610
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14553-2.mata;0.0; 0.000348591; 0.0002; 8; 10
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14553-3.mata;0.03; 0.0210268; 0.0051; 21; 945
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14554-1.mata;0.01; 0.0138355; 0.0035; 15; 630
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14554-2.mata;0.0; 0.00798563; 0.0020; 9; 378
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14554-3.mata;0.0; 0.000462082; 0.0002; 5; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14554-4.mata;0.0; 0.00103074; 0.0012; 42; 41
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14555-1.mata;0.06; 0.0343989; 0.0229; 71; 1540
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14555-2.mata;0.02; 0.0146581; 0.0042; 9; 693
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14555-3.mata;0.09; 0.0616971; 0.0167; 36; 2772
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14555-4.mata;0.13; 0.0945662; 0.0245; 51; 3927
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14558-1.mata;0.07; 0.0560646; 0.0154; 34; 2516
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14558-2.mata;0.04; 0.0260886; 0.0092; 16; 1184
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14559-1.mata;0.05; 0.0379678; 0.0106; 21; 1722
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14559-2.mata;0.0; 0.000925393; 0.0011; 36; 35
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14559-3.mata;0.0; 0.000875214; 0.0008; 25; 35
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14559-4.mata;0.01; 0.012875; 0.0046; 14; 590
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14562-1.mata;0.0; 0.00102621; 0.0008; 27; 35
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14562-2.mata;0.0; 0.0012405; 0.0006; 8; 53
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14562-3.mata;0.0; 0.00271955; 0.0016; 15; 123
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14562-4.mata;0.0; 0.00174563; 0.0011; 20; 57
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14563-1.mata;3.39; 0.96173; 2.2912; 417; 40565
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14563-2.mata;0.01; 0.00579541; 0.0022; 20; 255
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14564-1.mata;0.03; 0.0139416; 0.0160; 51; 620
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14564-2.mata;0.04; 0.0298352; 0.0077; 34; 1326
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14565-1.mata;0.11; 0.0774705; 0.0213; 71; 3479
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14565-2.mata;0.03; 0.0156556; 0.0149; 36; 708
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14568-1.mata;0.16; 0.114158; 0.0386; 71; 5041
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14568-2.mata;0.0; 0.00343738; 0.0015; 11; 159
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14569-1.mata;0.75; 0.232737; 0.5038; 178; 9634
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14569-2.mata;0.01; 0.0132053; 0.0037; 9; 621
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14569-3.mata;0.1; 0.0725092; 0.0198; 47; 3243
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14572-1.mata;0.08; 0.0626418; 0.0168; 38; 2812
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14572-2.mata;0.04; 0.034402; 0.0092; 21; 1554
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14572-3.mata;0.01; 0.0109514; 0.0031; 7; 518
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14572-4.mata;0.25; 0.144981; 0.0839; 88; 6512
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14572-5.mata;0.16; 0.0814179; 0.0763; 76; 3651
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14573-1.mata;0.04; 0.0286813; 0.0095; 17; 1258
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14573-2.mata;0.01; 0.0069885; 0.0020; 8; 324
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14573-3.mata;0.0; 0.0025183; 0.0013; 17; 107
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14574-1.mata;0.0; 0.000907843; 0.0011; 36; 35
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14574-2.mata;0.02; 0.0165244; 0.0047; 20; 740
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14575-1.mata;0.0; 0.00137671; 0.0007; 8; 61
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14575-2.mata;0.04; 0.0312877; 0.0083; 20; 1400
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14575-3.mata;0.0; 0.00370808; 0.0024; 30; 155
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14575-4.mata;0.0; 0.00325305; 0.0013; 13; 144
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14575-5.mata;0.03; 0.0267653; 0.0081; 17; 1190
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14578-1.mata;0.0; 0.0011768; 0.0014; 38; 46
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14578-2.mata;0.0; 0.00159112; 0.0019; 49; 66
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14578-3.mata;0.06; 0.0464279; 0.0117; 36; 2052
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14578-4.mata;0.0; 0.00280392; 0.0014; 23; 121
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14579-1.mata;0.0; 0.00265988; 0.0021; 35; 112
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14579-2.mata;0.05; 0.0433323; 0.0115; 44; 1936
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14579-3.mata;0.04; 0.0334179; 0.0086; 34; 1496
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14579-4.mata;0.03; 0.020646; 0.0050; 21; 924
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14580-1.mata;0.02; 0.0127695; 0.0039; 10; 600
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14580-2.mata;0.02; 0.018422; 0.0045; 14; 840
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14580-3.mata;0.0; 0.00510301; 0.0021; 25; 224
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14580-4.mata;0.0; 0.000943733; 0.0013; 37; 36
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14581-1.mata;0.0; 0.00104328; 0.0012; 39; 38
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14581-2.mata;0.0; 0.00334994; 0.0013; 20; 144
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14581-3.mata;0.01; 0.00595089; 0.0032; 36; 261
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14586-1.mata;0.0; 0.00173577; 0.0009; 10; 73
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14586-2.mata;0.0; 0.00352904; 0.0013; 20; 150
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14586-3.mata;0.06; 0.0479545; 0.0144; 48; 2112
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14586-4.mata;0.0; 0.000966243; 0.0011; 37; 36
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14587-1.mata;0.0; 0.00187003; 0.0008; 10; 84
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14587-2.mata;0.0; 0.000989364; 0.0010; 32; 40
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14587-3.mata;0.04; 0.0295642; 0.0076; 36; 1296
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14590-1.mata;0.01; 0.00796516; 0.0055; 40; 355
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14590-2.mata;0.0; 0.0017408; 0.0009; 15; 74
