name;hopcroft-runtime;hopcroft-parsing;hopcroft-reduction;hopcroft-states;hopcroft-transitions
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12814-1.mata;0.01; 0.00780249; 0.0017; 9; 378
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12814-2.mata;0.0; 0.000406921; 0.0001; 5; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12814-3.mata;0.0; 0.0010927; 0.0004; 45; 44
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12814-4.mata;0.01; 0.00849922; 0.0029; 85; 586
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12814-5.mata;0.0; 0.0015677; 0.0004; 9; 68
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12815-1.mata;0.01; 0.00780567; 0.0015; 14; 364
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12815-2.mata;0.0; 0.00246993; 0.0006; 14; 128
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12818-1.mata;0.1; 0.0705279; 0.0197; 33; 3300
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12818-2.mata;0.01; 0.00812146; 0.0024; 9; 392
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12819-1.mata;0.17; 0.109662; 0.0525; 149; 9411
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12819-2.mata;0.12; 0.0918953; 0.0225; 54; 4212
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12819-3.mata;0.12; 0.0904768; 0.0223; 53; 4134
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12819-4.mata;0.11; 0.0902546; 0.0221; 53; 4134
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12819-5.mata;0.0; 0.00185067; 0.0004; 12; 85
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12822-1.mata;0.09; 0.0645969; 0.0162; 39; 3003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12822-2.mata;0.01; 0.00937687; 0.0026; 6; 462
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12822-3.mata;0.17; 0.120094; 0.0299; 72; 5544
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12822-4.mata;0.0; 0.00252052; 0.0006; 11; 117
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12823-1.mata;0.0; 0.00162598; 0.0005; 69; 68
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12823-2.mata;0.05; 0.0429017; 0.0089; 45; 1980
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12824-1.mata;0.02; 0.0258391; 0.0053; 47; 1166
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12824-2.mata;0.01; 0.00996996; 0.0024; 9; 486
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12824-3.mata;0.0; 0.00371381; 0.0011; 18; 189
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12824-4.mata;0.09; 0.0704323; 0.0154; 60; 3240
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12825-1.mata;0.1; 0.0808411; 0.0174; 72; 3744
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12825-2.mata;0.04; 0.0337592; 0.0074; 30; 1560
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12825-3.mata;0.0; 0.0033735; 0.0010; 17; 160
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12825-4.mata;0.0; 0.000918944; 0.0003; 37; 36
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12828-1.mata;0.02; 0.0145455; 0.0034; 12; 684
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12828-2.mata;0.02; 0.00356136; 0.0175; 50; 2626
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12828-3.mata;0.0; 0.000531341; 0.0002; 20; 19
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12828-4.mata;0.11; 0.0824027; 0.0183; 67; 3819
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12829-1.mata;0.0; 0.0057183; 0.0015; 4; 272
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12829-2.mata;0.21; 0.151791; 0.0364; 102; 6936
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12829-3.mata;0.0; 0.00142115; 0.0004; 50; 58
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12829-4.mata;0.0; 0.00101109; 0.0003; 42; 41
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12833-1.mata;0.01; 0.00559606; 0.0027; 6; 265
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12833-2.mata;0.0; 0.000941943; 0.0003; 30; 38
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12833-3.mata;0.0; 0.00462949; 0.0021; 24; 213
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12833-4.mata;0.0; 0.000419392; 0.0001; 13; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12834-1.mata;0.02; 0.0136995; 0.0035; 23; 696
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12834-2.mata;0.02; 0.0201321; 0.0050; 14; 952
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12834-3.mata;0.01; 0.00836141; 0.0022; 6; 408
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12835-1.mata;0.1; 0.0723253; 0.0182; 42; 3360
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12835-2.mata;TO;TO;TO;TO;TO
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12835-3.mata;0.08; 0.059792; 0.0154; 34; 2720
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12835-4.mata;0.0; 0.0017086; 0.0005; 63; 71
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12838-1.mata;0.04; 0.032678; 0.0067; 36; 1476
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12838-2.mata;0.05; 0.0429702; 0.0089; 48; 1968
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12839-1.mata;0.09; 0.0733434; 0.0188; 42; 3360
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12839-2.mata;0.0; 0.0059011; 0.0012; 32; 268
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12839-3.mata;0.05; 0.0364315; 0.0094; 21; 1680
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12839-4.mata;0.17; 0.128058; 0.0327; 73; 5840
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12839-5.mata;0.01; 0.00824081; 0.0018; 31; 300
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12842-1.mata;0.0; 0.00195206; 0.0004; 13; 75
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12842-2.mata;0.02; 0.0173974; 0.0036; 21; 798
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12842-3.mata;0.0; 0.00303834; 0.0020; 21; 428
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12843-1.mata;0.1; 0.0776259; 0.0199; 45; 3600
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12843-2.mata;0.05; 0.0379708; 0.0098; 22; 1760
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12843-3.mata;0.01; 0.00828024; 0.0023; 5; 400
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12843-4.mata;0.03; 0.0243171; 0.0062; 14; 1120
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12843-5.mata;0.06; 0.0490902; 0.0124; 28; 2240
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12844-1.mata;0.0; 0.00192601; 0.0004; 19; 81
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12844-2.mata;0.0; 0.00220748; 0.0012; 20; 270
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12845-1.mata;0.0; 0.00123462; 0.0004; 44; 52
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12845-2.mata;0.0; 0.0011891; 0.0004; 50; 49
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12845-3.mata;0.0; 0.00128513; 0.0004; 46; 54
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12848-1.mata;0.08; 0.0627235; 0.0165; 35; 2905
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12848-2.mata;0.0; 0.000723843; 0.0002; 3; 27
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12848-3.mata;0.0; 0.00350142; 0.0007; 28; 121
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12848-4.mata;0.1; 0.0792642; 0.0203; 44; 3652
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12849-1.mata;0.0; 0.00015864; 0.0001; 2; 1
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12849-2.mata;0.0; 0.00242354; 0.0007; 3; 96
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12849-3.mata;0.15; 0.11375; 0.0309; 53; 5194
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12852-1.mata;0.05; 0.0415165; 0.0085; 46; 1886
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12852-2.mata;0.06; 0.0476249; 0.0096; 52; 2132
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12852-3.mata;0.03; 0.0273928; 0.0056; 30; 1230
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12853-1.mata;0.0; 0.00102656; 0.0003; 40; 39
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12853-2.mata;0.18; 0.146372; 0.0295; 165; 6435
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12854-1.mata;0.0; 0.00175471; 0.0005; 57; 74
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12854-2.mata;0.0; 0.00120088; 0.0004; 50; 49
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12854-3.mata;0.03; 0.0277442; 0.0063; 21; 1260
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12854-4.mata;0.0; 0.00110897; 0.0003; 10; 61
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12854-5.mata;0.0; 0.00123061; 0.0004; 42; 50
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12855-1.mata;0.0; 0.00123365; 0.0003; 3; 53
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12855-2.mata;0.0; 0.00618705; 0.0013; 45; 290
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12855-3.mata;0.02; 0.0196995; 0.0051; 12; 924
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12855-4.mata;0.13; 0.101828; 0.0252; 60; 4620
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12855-5.mata;0.02; 0.00426791; 0.0139; 36; 1936
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12858-1.mata;0.0; 0.000412322; 0.0001; 13; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12858-2.mata;0.09; 0.0703042; 0.0155; 57; 3192
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12858-3.mata;0.0; 0.00218614; 0.0038; 29; 753
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12858-4.mata;0.03; 0.0261887; 0.0058; 21; 1176
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12859-1.mata;0.07; 0.0536378; 0.0134; 32; 2432
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12859-2.mata;0.0; 0.00163416; 0.0004; 10; 72
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12859-3.mata;0.03; 0.0232377; 0.0060; 14; 1064
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12862-1.mata;0.12; 0.0836805; 0.0216; 47; 3854
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12862-2.mata;0.14; 0.10279; 0.0262; 57; 4674
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12862-3.mata;0.08; 0.0663729; 0.0169; 37; 3034
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12862-4.mata;0.0; 0.00261363; 0.0006; 45; 107
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12862-5.mata;0.0; 0.000817063; 0.0003; 8; 49
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12863-1.mata;0.0; 0.000435952; 0.0001; 14; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12863-2.mata;0.03; 0.0213689; 0.0057; 13; 1001
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12863-3.mata;0.09; 0.0688991; 0.0174; 41; 3157
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12863-4.mata;0.04; 0.0267635; 0.0068; 16; 1232
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12864-1.mata;0.0; 0.00179837; 0.0009; 20; 190
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12864-2.mata;0.0; 0.00171267; 0.0008; 20; 190
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12865-1.mata;30.69; 0.0600399; 31.0084; 189; 15607
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12865-2.mata;0.0; 0.000485382; 0.0001; 4; 13
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12865-3.mata;0.06; 0.0450773; 0.0115; 25; 2075
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12865-4.mata;0.02; 0.0127948; 0.0032; 34; 591
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12865-5.mata;0.05; 0.037178; 0.0098; 21; 1743
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12868-1.mata;0.0; 0.00603754; 0.0050; 29; 903
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12868-2.mata;0.01; 0.0126094; 0.0024; 57; 581
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12868-3.mata;0.2; 0.0278132; 0.1733; 51; 2985
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12868-4.mata;0.0; 0.00101412; 0.0002; 5; 42
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12868-5.mata;0.0; 0.00327556; 0.0011; 21; 216
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12869-1.mata;0.0; 0.000882873; 0.0003; 36; 35
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12869-2.mata;0.0; 0.0050915; 0.0010; 32; 222
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12869-3.mata;0.07; 0.0540402; 0.0119; 43; 2451
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12869-4.mata;0.02; 0.0170406; 0.0038; 14; 798
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12872-1.mata;0.06; 0.0482989; 0.0099; 51; 2193
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12872-2.mata;0.0; 0.0025034; 0.0006; 15; 126
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12873-1.mata;0.02; 0.00874543; 0.0089; 49; 1848
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12873-2.mata;0.03; 0.0286341; 0.0065; 22; 1320
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12873-3.mata;0.08; 0.0596952; 0.0132; 45; 2700
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12874-1.mata;0.06; 0.0502768; 0.0109; 45; 2295
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12874-2.mata;0.01; 0.00255723; 0.0090; 54; 1863
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12874-3.mata;0.01; 0.0104357; 0.0025; 10; 510
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12874-4.mata;0.01; 0.0094758; 0.0018; 50; 428
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12875-1.mata;0.06; 0.0464011; 0.0096; 47; 2115
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12875-2.mata;0.0; 0.00381059; 0.0009; 4; 180
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12878-1.mata;0.01; 0.0141576; 0.0027; 51; 656
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12878-2.mata;0.04; 0.0329096; 0.0075; 28; 1540
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12878-3.mata;0.08; 0.0613485; 0.0136; 52; 2860
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12879-1.mata;0.01; 0.0150608; 0.0041; 9; 738
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12879-2.mata;0.0; 0.00674327; 0.0018; 4; 328
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12879-3.mata;0.02; 0.0165474; 0.0060; 32; 1062
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12879-4.mata;0.03; 0.0246654; 0.0063; 14; 1148
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12879-5.mata;0.05; 0.0366768; 0.0095; 21; 1722
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12880-1.mata;0.14; 0.102329; 0.0276; 47; 4700
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12880-2.mata;0.08; 0.0297092; 0.0430; 81; 6006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12880-3.mata;0.11; 0.0792938; 0.0224; 37; 3700
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12880-4.mata;0.11; 0.0853924; 0.0235; 40; 4000
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12880-5.mata;0.01; 0.00875029; 0.0070; 29; 1162
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12881-1.mata;0.38; 0.29491; 0.0593; 243; 12393
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12881-2.mata;0.02; 0.0153634; 0.0034; 14; 714
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12881-3.mata;0.0; 0.000656072; 0.0002; 25; 24
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12881-4.mata;0.0; 0.00309698; 0.0006; 17; 145
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12881-5.mata;0.02; 0.015174; 0.0034; 14; 714
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12886-1.mata;0.01; 0.00714045; 0.0075; 58; 1050
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12886-2.mata;0.16; 0.113927; 0.0280; 68; 5236
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12887-1.mata;0.01; 0.00708441; 0.0016; 20; 334
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12887-2.mata;0.02; 0.019637; 0.0043; 18; 918
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12887-3.mata;0.06; 0.052567; 0.0112; 47; 2397
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12890-1.mata;0.04; 0.0318127; 0.0081; 21; 1512
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12890-2.mata;0.04; 0.0325702; 0.0080; 21; 1512
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12890-3.mata;0.0; 0.00729576; 0.0017; 12; 353
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12891-1.mata;0.03; 0.0279845; 0.0058; 33; 1287
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12891-2.mata;0.03; 0.0289507; 0.0059; 34; 1326
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12896-1.mata;0.04; 0.030464; 0.0076; 20; 1420
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12896-2.mata;0.0; 0.0020932; 0.0005; 11; 98
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12896-3.mata;0.02; 0.0145684; 0.0038; 10; 710
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12897-1.mata;0.0; 0.00291842; 0.0006; 19; 131
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12897-2.mata;0.15; 0.118083; 0.0182; 219; 3457
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12900-1.mata;0.0; 0.00108214; 0.0003; 37; 40
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12900-2.mata;0.02; 0.0193022; 0.0041; 22; 902
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12901-1.mata;0.0; 0.00232541; 0.0005; 9; 106
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12901-2.mata;0.05; 0.0381489; 0.0102; 22; 1804
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12901-3.mata;0.08; 0.0600418; 0.0153; 34; 2788
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12901-4.mata;0.0; 0.000686672; 0.0002; 17; 26
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12906-1.mata;0.0; 0.00331151; 0.0021; 20; 440
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12906-2.mata;0.0; 0.000413201; 0.0001; 13; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12906-3.mata;0.0; 0.00371614; 0.0008; 37; 134
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12906-4.mata;0.01; 0.00679892; 0.0053; 37; 1098
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12907-1.mata;0.0; 0.00246262; 0.0010; 30; 214
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12907-2.mata;0.03; 0.0221391; 0.0044; 28; 1008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12910-1.mata;0.0; 0.00529766; 0.0009; 11; 192
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12910-2.mata;0.02; 0.0189258; 0.0048; 13; 897
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12910-3.mata;0.1; 0.0712933; 0.0171; 48; 3312
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12910-4.mata;0.06; 0.0512308; 0.0121; 34; 2346
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12911-1.mata;0.03; 0.0225821; 0.0058; 13; 1053
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12911-2.mata;0.02; 0.0225904; 0.0059; 13; 1053
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12911-3.mata;0.1; 0.081627; 0.0208; 47; 3807
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12911-4.mata;0.18; 0.126411; 0.0318; 72; 5832
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12916-1.mata;0.0; 0.00585367; 0.0046; 20; 820
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12916-2.mata;0.08; 0.0611516; 0.0156; 35; 2835
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12916-3.mata;0.04; 0.0330243; 0.0076; 28; 1514
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12916-4.mata;0.01; 0.0149295; 0.0040; 9; 729
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12917-1.mata;0.0; 0.000501232; 0.0001; 2; 9
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12917-2.mata;0.05; 0.0381808; 0.0078; 44; 1760
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12917-3.mata;0.02; 0.0181079; 0.0038; 21; 840
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12920-1.mata;0.03; 0.02305; 0.0059; 14; 1078
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12920-2.mata;0.02; 0.0210117; 0.0054; 13; 1001
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12920-3.mata;0.0; 0.00360592; 0.0046; 11; 847
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12920-4.mata;0.07; 0.0567533; 0.0140; 34; 2618
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12921-1.mata;0.18; 0.0509399; 0.1281; 101; 5842
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12921-2.mata;0.0; 0.000934353; 0.0003; 36; 35
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12926-1.mata;0.12; 0.0901858; 0.0225; 51; 4131
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12926-2.mata;0.03; 0.0200795; 0.0054; 12; 972
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12926-3.mata;0.0; 0.00453179; 0.0008; 33; 167
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12926-4.mata;0.03; 0.0294621; 0.0076; 17; 1377
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12926-5.mata;0.02; 0.0184982; 0.0049; 11; 891
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12927-1.mata;0.15; 0.111823; 0.0265; 78; 5148
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12927-2.mata;0.0; 0.00265727; 0.0012; 3; 174
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12930-1.mata;0.0; 0.00162498; 0.0004; 7; 55
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12930-2.mata;0.06; 0.0463184; 0.0094; 50; 2100
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12930-3.mata;0.0; 0.00331427; 0.0024; 22; 514
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12931-1.mata;0.07; 0.05958; 0.0130; 48; 2736
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12931-2.mata;0.0; 0.00122353; 0.0004; 34; 51
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12931-3.mata;0.03; 0.0258907; 0.0058; 21; 1197
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12931-4.mata;0.08; 0.0570712; 0.0126; 46; 2622
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12931-5.mata;0.01; 0.0107028; 0.0025; 9; 513
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12936-1.mata;0.15; 0.10517; 0.0261; 62; 4836
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12936-2.mata;0.03; 0.0235049; 0.0060; 14; 1092
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12936-3.mata;0.09; 0.0657304; 0.0163; 39; 3042
